song,artist,album,producer,release_date,featured_artist,line_index,section,active_artist,text,primary_tone,secondary_tone,flow_vector,rhyme_word,rhyme_class,syllable_count,stress_density,source
Same Yung Nigga,Gunna,Drip or Drown 2,Wheezy & Turbo,2019-02-22,Playboi Carti,17,Verse 1,Gunna,He feel hot but then walk right in a D&G (Yah),confident,,11|1.0|17,yah,tto,12,0.833333333333333,definitions
Same Yung Nigga,Gunna,Drip or Drown 2,Wheezy & Turbo,2019-02-22,Playboi Carti,18,Verse 1,Gunna,"Got three condos, I still won't give my bitch a key (Nah)",celebratory,confident,14|0.86|18,nah,tto,13,0.846153846153846,definitions
Same Yung Nigga,Gunna,Drip or Drown 2,Wheezy & Turbo,2019-02-22,Playboi Carti,19,Verse 1,Gunna,"To all promoters, get the presidential suite (Presidential suite)",confident,,19|0.47|19,suite,tto,17,0.588235294117647,definitions
Same Yung Nigga,Gunna,Drip or Drown 2,Wheezy & Turbo,2019-02-22,Playboi Carti,20,Verse 1,Gunna,"Sold out shows, this shit litty (Litty)",confident,,9|0.78|20,litty,tto,9,0.777777777777778,definitions
Same Yung Nigga,Gunna,Drip or Drown 2,Wheezy & Turbo,2019-02-22,Playboi Carti,21,Verse 1,Gunna,These bitches love it when I'm in they city (City),confident,,15|0.67|21,city,tto,13,0.692307692307692,definitions
Same Yung Nigga,Gunna,Drip or Drown 2,Wheezy & Turbo,2019-02-22,Playboi Carti,22,Verse 1,Gunna,I'ma buy a Rolls and a Bentley (Rolls and a Bentley),confident,,14|0.79|22,bentley,tto,14,0.428571428571429,definitions
Same Yung Nigga,Gunna,Drip or Drown 2,Wheezy & Turbo,2019-02-22,Playboi Carti,23,Verse 1,Gunna,"Told doctor, ""Get that syrup out my kidney"" (Kidney)",confident,,13|0.69|23,kidney,tto,13,0.692307692307692,definitions
Same Yung Nigga,Gunna,Drip or Drown 2,Wheezy & Turbo,2019-02-22,Playboi Carti,24,Chorus,Gunna,Stack them hunnids up like Lego (Lego),confident,,11|0.64|34,lego,tto,10,0.7,definitions
Same Yung Nigga,Gunna,Drip or Drown 2,Wheezy & Turbo,2019-02-22,Playboi Carti,25,Chorus,Gunna,Remember I had to charge my bro for petrol (Petrol),confident,,15|0.67|35,petrol,tto,14,0.714285714285714,definitions
Same Yung Nigga,Gunna,Drip or Drown 2,Wheezy & Turbo,2019-02-22,Playboi Carti,26,Chorus,Gunna,Came a long way trappin' off a metro (Metro),gritty,defiant,13|0.69|36,metro,tto,12,0.75,definitions
Same Yung Nigga,Gunna,Drip or Drown 2,Wheezy & Turbo,2019-02-22,Playboi Carti,27,Chorus,Gunna,Ain't that same young nigga from the ghetto (Ghetto),confident,,13|0.69|11,ghetto,tto,12,0.666666666666667,definitions
Same Yung Nigga,Gunna,Drip or Drown 2,Wheezy & Turbo,2019-02-22,Playboi Carti,28,Chorus,Gunna,"Still got rounds, I can't let go (Let go)",confident,,9|1.0|38,go,tto,9,1.0,definitions
Same Yung Nigga,Gunna,Drip or Drown 2,Wheezy & Turbo,2019-02-22,Playboi Carti,29,Chorus,Gunna,Really anytime I smoke the best dope (Best dope),confident,,16|0.56|39,dope,tto,12,0.75,definitions
Same Yung Nigga,Gunna,Drip or Drown 2,Wheezy & Turbo,2019-02-22,Playboi Carti,30,Chorus,Gunna,I pop off a tag when I change clothes (When I change clothes),confident,,17|0.76|40,clothes,tto,13,0.923076923076923,definitions
Same Yung Nigga,Gunna,Drip or Drown 2,Wheezy & Turbo,2019-02-22,Playboi Carti,31,Chorus,Gunna,Ain't that same young nigga from the ghetto (Ghetto),confident,,13|0.69|11,ghetto,tto,12,0.666666666666667,definitions
Same Yung Nigga,Gunna,Drip or Drown 2,Wheezy & Turbo,2019-02-22,Playboi Carti,32,Verse 2,Playboi Carti,Spend a lotta money on some damn clothes (Spend some money on that),luxurious,aspirational,19|0.68|42,that,tto,16,0.75,definitions
Same Yung Nigga,Gunna,Drip or Drown 2,Wheezy & Turbo,2019-02-22,Playboi Carti,33,Verse 2,Playboi Carti,"Spend a lotta money on some damn clothes (Yeah, yeah yeah)",luxurious,aspirational,15|0.73|43,yeah,tto,13,0.769230769230769,definitions
Same Yung Nigga,Gunna,Drip or Drown 2,Wheezy & Turbo,2019-02-22,Playboi Carti,34,Verse 2,Playboi Carti,"Fendi on my body, ho, no plain clothes (Run that back, Turbo)",confident,,16|0.75|44,turbo,tto,15,0.8,definitions
Same Yung Nigga,Gunna,Drip or Drown 2,Wheezy & Turbo,2019-02-22,Playboi Carti,35,Verse 2,Playboi Carti,"East Atlanta kickin', smokin' big dope (Wheezy outta here)",confident,,17|0.53|45,here,tto,15,0.6,definitions
Same Yung Nigga,Gunna,Drip or Drown 2,Wheezy & Turbo,2019-02-22,Playboi Carti,36,Verse 2,Playboi Carti,I want a Ferrari and a Range Rover (A Ferrari and a Range Rover),confident,,22|0.64|46,rover,tto,20,0.4,definitions
Same Yung Nigga,Gunna,Drip or Drown 2,Wheezy & Turbo,2019-02-22,Playboi Carti,37,Verse 2,Playboi Carti,"That bih got a boy so she gon' lay low (That boy got no mansion, he don't)",confident,,18|0.94|47,don't,tto,18,0.888888888888889,definitions
Same Yung Nigga,Gunna,Drip or Drown 2,Wheezy & Turbo,2019-02-22,Playboi Carti,38,Verse 2,Playboi Carti,"That boy just a lick, we serve him Karo (That boy doesn't listen, he don't)",confident,,18|0.83|48,don't,tto,18,0.777777777777778,definitions
Same Yung Nigga,Gunna,Drip or Drown 2,Wheezy & Turbo,2019-02-22,Playboi Carti,39,Verse 2,Playboi Carti,"Cut that bitch right off, I feel like Van Gogh (Cut that bitch off, I feel like Van Gogh)",confident,,21|0.9|49,gogh,tto,19,1.0,definitions
Who You Foolin,Gunna,Gunna: A Gift & A Curse Setlist,Wheezy,2019-02-22,,1,Intro,Gunna,I'ma give all my problems above,confident,,11|0.55|1,above,eze,9,0.666666666666667,definitions
Who You Foolin,Gunna,Gunna: A Gift & A Curse Setlist,Wheezy,2019-02-22,,2,Intro,Gunna,Hate when people keep doin' too much,confident,,9|0.78|2,much,eze,9,0.777777777777778,definitions
Who You Foolin,Gunna,Gunna: A Gift & A Curse Setlist,Wheezy,2019-02-22,,3,Intro,Gunna,"Keep it real, the streets show you no love",confident,,10|0.9|3,love,eze,9,0.888888888888889,definitions
Who You Foolin,Gunna,Gunna: A Gift & A Curse Setlist,Wheezy,2019-02-22,,4,Verse 1,Gunna,We don't need no one vouchin' for us,confident,,10|0.8|4,us,eze,9,0.888888888888889,definitions
Who You Foolin,Gunna,Gunna: A Gift & A Curse Setlist,Wheezy,2019-02-22,,5,Verse 1,Gunna,I've been grindin' and found me a buzz,gritty,defiant,10|0.8|5,buzz,eze,9,0.666666666666667,definitions
Who You Foolin,Gunna,Gunna: A Gift & A Curse Setlist,Wheezy,2019-02-22,,6,Verse 1,Gunna,I've been searchin' for love and found lust,confident,,11|0.73|6,lust,eze,9,0.777777777777778,definitions
Who You Foolin,Gunna,Gunna: A Gift & A Curse Setlist,Wheezy,2019-02-22,,7,Verse 1,Gunna,It's so hard to stop holdin' a grudge,confident,,10|0.8|7,grudge,eze,9,0.777777777777778,definitions
Who You Foolin,Gunna,Gunna: A Gift & A Curse Setlist,Wheezy,2019-02-22,,8,Verse 1,Gunna,My lil' dawg split your shit like a Dutch,confident,,10|0.9|8,dutch,eze,9,0.888888888888889,definitions
Who You Foolin,Gunna,Gunna: A Gift & A Curse Setlist,Wheezy,2019-02-22,,9,Verse 1,Gunna,My whole squad kept the kid in the cut,confident,,10|0.9|9,cut,eze,9,0.666666666666667,definitions
Who You Foolin,Gunna,Gunna: A Gift & A Curse Setlist,Wheezy,2019-02-22,,10,Verse 1,Gunna,Keep your strap 'cause these niggas play tough,luxurious,aspirational,11|0.73|10,tough,eze,9,0.777777777777778,definitions
Who You Foolin,Gunna,Gunna: A Gift & A Curse Setlist,Wheezy,2019-02-22,,11,Verse 1,Gunna,Pick and choose who the right one to trust,confident,,11|0.82|11,trust,eze,9,0.777777777777778,definitions
Who You Foolin,Gunna,Gunna: A Gift & A Curse Setlist,Wheezy,2019-02-22,,12,Verse 1,Gunna,Pick and choose who the right one to trust,confident,,11|0.82|11,trust,eze,9,0.777777777777778,definitions
Who You Foolin,Gunna,Gunna: A Gift & A Curse Setlist,Wheezy,2019-02-22,,13,Verse 1,Gunna,"Keep it real, it's a lot of fake love",confident,,11|0.82|13,love,eze,9,0.888888888888889,definitions
Who You Foolin,Gunna,Gunna: A Gift & A Curse Setlist,Wheezy,2019-02-22,,14,Verse 1,Gunna,Niggas hate but they bitches in love,confident,,11|0.64|14,love,eze,9,0.666666666666667,definitions
Who You Foolin,Gunna,Gunna: A Gift & A Curse Setlist,Wheezy,2019-02-22,,15,Verse 1,Gunna,Paint the Bentley all white like a dove,confident,,12|0.67|15,dove,eze,9,0.666666666666667,definitions
Who You Foolin,Gunna,Gunna: A Gift & A Curse Setlist,Wheezy,2019-02-22,,16,Verse 1,Gunna,"I took off, ain't the same as it was",confident,,10|0.9|16,was,eze,9,0.888888888888889,definitions
Who You Foolin,Gunna,Gunna: A Gift & A Curse Setlist,Wheezy,2019-02-22,,17,Verse 1,Gunna,"Kicked her out, told her walk to the bus",confident,,10|0.9|17,bus,eze,9,0.888888888888889,definitions
Who You Foolin,Gunna,Gunna: A Gift & A Curse Setlist,Wheezy,2019-02-22,,18,Verse 1,Gunna,"I'm a sipper, can tell when it's cut",confident,,9|0.89|18,cut,eze,9,0.777777777777778,definitions
Who You Foolin,Gunna,Gunna: A Gift & A Curse Setlist,Wheezy,2019-02-22,,19,Verse 1,Gunna,You can't tell me that she ain't a slut,confident,,9|1.0|19,slut,eze,9,0.888888888888889,definitions
Who You Foolin,Gunna,Gunna: A Gift & A Curse Setlist,Wheezy,2019-02-22,,20,Chorus,Gunna,Who think you foolin'? We not new to it,confident,,10|0.9|30,it,eze,10,0.9,definitions
Who You Foolin,Gunna,Gunna: A Gift & A Curse Setlist,Wheezy,2019-02-22,,21,Chorus,Gunna,We countin' fluent,confident,,4|0.75|31,fluent,eze,5,0.6,definitions
Who You Foolin,Gunna,Gunna: A Gift & A Curse Setlist,Wheezy,2019-02-22,,22,Chorus,Gunna,"Hawks game on the wood, my cup full of mud",confident,,11|0.91|32,mud,eze,10,0.9,definitions
Who You Foolin,Gunna,Gunna: A Gift & A Curse Setlist,Wheezy,2019-02-22,,23,Chorus,Gunna,I came out the hood,confident,,6|0.83|33,hood,eze,5,0.8,definitions
Who You Foolin,Gunna,Gunna: A Gift & A Curse Setlist,Wheezy,2019-02-22,,24,Chorus,Gunna,Sometimes a gangsta need a hug,confident,,10|0.6|34,hug,eze,8,0.5,definitions
Who You Foolin,Gunna,Gunna: A Gift & A Curse Setlist,Wheezy,2019-02-22,,25,Chorus,Gunna,I'ma give all my problems above,confident,,11|0.55|1,above,eze,9,0.666666666666667,definitions
Who You Foolin,Gunna,Gunna: A Gift & A Curse Setlist,Wheezy,2019-02-22,,26,Chorus,Gunna,Hate when people keep doin' too much,confident,,9|0.78|2,much,eze,9,0.777777777777778,definitions
Who You Foolin,Gunna,Gunna: A Gift & A Curse Setlist,Wheezy,2019-02-22,,27,Chorus,Gunna,"Keep it real, the streets show you no love",confident,,10|0.9|3,love,eze,9,0.888888888888889,definitions
Who You Foolin,Gunna,Gunna: A Gift & A Curse Setlist,Wheezy,2019-02-22,,28,Verse 2,Gunna,I don't need no one vouchin' for me,confident,,10|0.8|38,me,eze,9,0.888888888888889,definitions
Who You Foolin,Gunna,Gunna: A Gift & A Curse Setlist,Wheezy,2019-02-22,,29,Verse 2,Gunna,"I be flossin', ain't talkin' 'bout my teeth",confident,,10|0.8|39,teeth,eze,10,0.8,definitions
Who You Foolin,Gunna,Gunna: A Gift & A Curse Setlist,Wheezy,2019-02-22,,30,Verse 2,Gunna,"Car push-start, I keep losin' the keys",confident,,9|0.89|40,keys,eze,9,0.777777777777778,definitions
Who You Foolin,Gunna,Gunna: A Gift & A Curse Setlist,Wheezy,2019-02-22,,31,Verse 2,Gunna,"Chanel, Boss my closet full of C's",confident,,9|0.75|41,c's,eze,9,0.777777777777778,definitions
private island,Gunna,DRIP SEASON 4EVER,"Wheezy, Rex Kudo, Jeff ""Gitty"" Gitelman",2022-01-07,Future,1,Intro,Gunna,"I fly G5, I don't know the sky mileage (Sky milеage)",confident,,15|0.79|10,age,and,13,0.846153846153846,definitions
private island,Gunna,DRIP SEASON 4EVER,"Wheezy, Rex Kudo, Jeff ""Gitty"" Gitelman",2022-01-07,Future,2,Intro,Gunna,"I got some slimes out a beehive, I know they dying 'bout it (Dying 'bout it)",confident,,20|0.8|11,it,and,20,0.8,definitions
private island,Gunna,DRIP SEASON 4EVER,"Wheezy, Rex Kudo, Jeff ""Gitty"" Gitelman",2022-01-07,Future,3,Intro,Gunna,"C.I.P. Troup, I'm holding it down",confident,,7|0.86|12,down,and,9,0.888888888888889,definitions
private island,Gunna,DRIP SEASON 4EVER,"Wheezy, Rex Kudo, Jeff ""Gitty"" Gitelman",2022-01-07,Future,4,Intro,Gunna,"You on my mind, Charlie (On my mind, Charlie)",confident,,11|0.82|13,charlie,and,11,0.818181818181818,definitions
private island,Gunna,DRIP SEASON 4EVER,"Wheezy, Rex Kudo, Jeff ""Gitty"" Gitelman",2022-01-07,Future,5,Intro,Gunna,"I got on all white Chanel, I feel godly (Feel godly)",confident,,15|0.73|14,godly,and,14,0.785714285714286,definitions
private island,Gunna,DRIP SEASON 4EVER,"Wheezy, Rex Kudo, Jeff ""Gitty"" Gitelman",2022-01-07,Future,6,Intro,Gunna,Every one of my cribs spotless (Cribs spotless),confident,,13|0.62|15,spotless,and,12,0.666666666666667,definitions
private island,Gunna,DRIP SEASON 4EVER,"Wheezy, Rex Kudo, Jeff ""Gitty"" Gitelman",2022-01-07,Future,7,Refrain,Gunna,"Oh, we made a way, oh, made a way",confident,,11|0.82|17,way,and,9,0.777777777777778,definitions
private island,Gunna,DRIP SEASON 4EVER,"Wheezy, Rex Kudo, Jeff ""Gitty"" Gitelman",2022-01-07,Future,8,Refrain,Gunna,I knew we would see better days,confident,,8|0.88|18,days,and,8,0.875,definitions
private island,Gunna,DRIP SEASON 4EVER,"Wheezy, Rex Kudo, Jeff ""Gitty"" Gitelman",2022-01-07,Future,9,Refrain,Gunna,I knew we would see better days,confident,,8|0.88|18,days,and,8,0.875,definitions
private island,Gunna,DRIP SEASON 4EVER,"Wheezy, Rex Kudo, Jeff ""Gitty"" Gitelman",2022-01-07,Future,10,Refrain,Gunna,"Oh, made a way",confident,,5|0.8|20,way,and,4,0.75,definitions
private island,Gunna,DRIP SEASON 4EVER,"Wheezy, Rex Kudo, Jeff ""Gitty"" Gitelman",2022-01-07,Future,11,Verse 2,Gunna,Why they facial expression givin' hate?,confident,,11|0.55|31,hate,and,10,0.6,definitions
private island,Gunna,DRIP SEASON 4EVER,"Wheezy, Rex Kudo, Jeff ""Gitty"" Gitelman",2022-01-07,Future,12,Verse 2,Gunna,"Why they act like I ain't helping 'em out, 'cause they energy fake",confident,,19|0.68|32,fake,and,16,0.6875,definitions
private island,Gunna,DRIP SEASON 4EVER,"Wheezy, Rex Kudo, Jeff ""Gitty"" Gitelman",2022-01-07,Future,13,Verse 2,Gunna,Must've think I ain't have nothing to say,confident,,11|0.73|33,say,and,10,0.8,definitions
private island,Gunna,DRIP SEASON 4EVER,"Wheezy, Rex Kudo, Jeff ""Gitty"" Gitelman",2022-01-07,Future,14,Verse 2,Gunna,"My first deal was 1.5, there wasn't nothing left to say",confident,,12|0.83|34,say,and,12,0.833333333333333,definitions
pushin P,Gunna & Future,Gunna: A Gift & A Curse Setlist,Wheezy & Juke Wong,2022-01-07,Young Thug,1,Intro,Gunna & Future,"On ""pushin P,"" Gunna, Future and Young Thug come together for a catchy trap song where the artists rap about drugs, women, money, and jewelry. Gunna first previewed the track's music video on his Instagram... Read More",luxurious,aspirational,60|0.61|1,more,ore,56,0.625,definitions
pushin P,Gunna & Future,Gunna: A Gift & A Curse Setlist,Wheezy & Juke Wong,2022-01-07,Young Thug,2,Intro,Gunna & Future,(Wheezy outta here),confident,,6|0.5|2,here,ere,5,0.6,definitions
pushin P,Gunna & Future,Gunna: A Gift & A Curse Setlist,Wheezy & Juke Wong,2022-01-07,Young Thug,3,Intro,Gunna & Future,Pushin' P,confident,,3|0.5|3,p,p,3,0.666666666666667,definitions
pushin P,Gunna & Future,Gunna: A Gift & A Curse Setlist,Wheezy & Juke Wong,2022-01-07,Young Thug,4,Intro,Gunna & Future,"Yeah, pushin' P, turn me up",confident,,7|0.83|4,up,up,7,0.857142857142857,definitions
pushin P,Gunna & Future,Gunna: A Gift & A Curse Setlist,Wheezy & Juke Wong,2022-01-07,Young Thug,5,Intro,Gunna & Future,"Turn me up, P, uh-ah",confident,,6|1.0|5,ah,hah,6,1.0,definitions
pushin P,Gunna & Future,Gunna: A Gift & A Curse Setlist,Wheezy & Juke Wong,2022-01-07,Young Thug,6,Verse 1,Gunna & Future,"Pointers in the Patek and my piece, I'm pushin' P",luxurious,aspirational,14|0.69|6,p,p,13,0.538461538461538,definitions
pushin P,Gunna & Future,Gunna: A Gift & A Curse Setlist,Wheezy & Juke Wong,2022-01-07,Young Thug,7,Verse 1,Gunna & Future,"Copped new hammers for my P, we don't want no peace",confident,,14|0.77|7,peace,ace,12,0.916666666666667,definitions
pushin P,Gunna & Future,Gunna: A Gift & A Curse Setlist,Wheezy & Juke Wong,2022-01-07,Young Thug,8,Verse 1,Gunna & Future,"Got a spot across the spot, just for P's",confident,,10|0.89|8,p's,ps,10,0.7,definitions
pushin P,Gunna & Future,Gunna: A Gift & A Curse Setlist,Wheezy & Juke Wong,2022-01-07,Young Thug,9,Verse 1,Gunna & Future,"Dropped the dot and then we plot, e xotic P's",confident,,12|0.82|9,p's,ps,11,0.727272727272727,definitions
pushin P,Gunna & Future,Gunna: A Gift & A Curse Setlist,Wheezy & Juke Wong,2022-01-07,Young Thug,10,Verse 1,Gunna & Future,"She not a lesbian, for P, she turn Pesbian (Pushin' P, I'm pushin' P)",confident,,18|0.73|10,p,p,19,0.68421052631579,definitions
pushin P,Gunna & Future,Gunna: A Gift & A Curse Setlist,Wheezy & Juke Wong,2022-01-07,Young Thug,11,Verse 1,Gunna & Future,"Off capital P, I rock these presidents, count presidents (Pushin' P )",confident,,19|0.53|11,p,p,18,0.722222222222222,definitions
pushin P,Gunna & Future,Gunna: A Gift & A Curse Setlist,Wheezy & Juke Wong,2022-01-07,Young Thug,12,Verse 1,Gunna & Future,"Portuguese on her knees, moppin' down the P",confident,,12|0.64|12,p,p,11,0.727272727272727,definitions
pushin P,Gunna & Future,Gunna: A Gift & A Curse Setlist,Wheezy & Juke Wong,2022-01-07,Young Thug,13,Verse 1,Gunna & Future,"She let me squeeze, then she lеave 'cause she keep it P",confident,,15|0.86|13,p,p,14,0.928571428571429,definitions
pushin P,Gunna & Future,Gunna: A Gift & A Curse Setlist,Wheezy & Juke Wong,2022-01-07,Young Thug,14,Verse 1,Gunna & Future,"Privatе suite, private seat, bitch, I'm pushin' P",confident,,13|0.58|14,p,p,11,0.727272727272727,definitions
pushin P,Gunna & Future,Gunna: A Gift & A Curse Setlist,Wheezy & Juke Wong,2022-01-07,Young Thug,15,Verse 1,Gunna & Future,"Purple pint, pussy pink, bitch, I'm pushin' P",confident,,11|0.7|15,p,p,11,0.727272727272727,definitions
pushin P,Gunna & Future,Gunna: A Gift & A Curse Setlist,Wheezy & Juke Wong,2022-01-07,Young Thug,16,Chorus,Gunna & Future,"Pushin' P , I'm pushin' P, pushin' P , I'm pushin' P, yeah (Know what I'm sayin')",confident,,19|0.73|16,sayin',yin,20,0.75,definitions
pushin P,Gunna & Future,Gunna: A Gift & A Curse Setlist,Wheezy & Juke Wong,2022-01-07,Young Thug,17,Chorus,Gunna & Future,"Pushin' P , I'm pushin' P, pushin' P , I'm pushin' P, yeah",confident,,15|0.64|17,yeah,eah,15,0.733333333333333,definitions
pushin P,Gunna & Future,Gunna: A Gift & A Curse Setlist,Wheezy & Juke Wong,2022-01-07,Young Thug,18,Chorus,Gunna & Future,"Pop a P, I'm paranoid, I can't just sleep",confident,,11|0.8|18,sleep,eep,11,0.818181818181818,definitions
pushin P,Gunna & Future,Gunna: A Gift & A Curse Setlist,Wheezy & Juke Wong,2022-01-07,Young Thug,19,Chorus,Gunna & Future,"My pockets deep, got racks on me",luxurious,aspirational,8|0.88|19,me,me,8,0.875,definitions
pushin P,Gunna & Future,Gunna: A Gift & A Curse Setlist,Wheezy & Juke Wong,2022-01-07,Young Thug,20,Chorus,Gunna & Future,Why they watchin' me?,luxurious,aspirational,5|0.8|20,me,me,5,0.8,definitions
pushin P,Gunna & Future,Gunna: A Gift & A Curse Setlist,Wheezy & Juke Wong,2022-01-07,Young Thug,21,Chorus,Gunna & Future,"I'm pushin' P , I'm pushin' P, pushin' P , I'm pushin' P, yeah",confident,,16|0.67|21,yeah,eah,16,0.75,definitions
pushin P,Gunna & Future,Gunna: A Gift & A Curse Setlist,Wheezy & Juke Wong,2022-01-07,Young Thug,22,Verse 2,"Young Thug, Gunna & Future","Look, I just, uh, uh, bought the 'Ghini",confident,,9|0.89|32,'ghini,ini,9,0.777777777777778,definitions
pushin P,Gunna & Future,Gunna: A Gift & A Curse Setlist,Wheezy & Juke Wong,2022-01-07,Young Thug,23,Verse 2,"Young Thug, Gunna & Future","The opps outside, uh, ah, uh",aggressive,dominant,8|0.75|33,uh,uh,7,0.857142857142857,definitions
pushin P,Gunna & Future,Gunna: A Gift & A Curse Setlist,Wheezy & Juke Wong,2022-01-07,Young Thug,24,Verse 2,"Young Thug, Gunna & Future","Okay, bought her a P, not a pill, a Porsche (Pushin' P )",confident,,15|0.77|34,p,p,15,0.666666666666667,definitions
pushin P,Gunna & Future,Gunna: A Gift & A Curse Setlist,Wheezy & Juke Wong,2022-01-07,Young Thug,25,Verse 2,"Young Thug, Gunna & Future","Three P's, pop, pourin', Porsches (Skrrt, pushin' P )",confident,,11|0.62|35,p,p,11,0.727272727272727,definitions
pushin P,Gunna & Future,Gunna: A Gift & A Curse Setlist,Wheezy & Juke Wong,2022-01-07,Young Thug,26,Verse 2,"Young Thug, Gunna & Future",I just fucked a cup of water (I did),confident,,11|0.82|36,did,did,10,0.8,definitions
pushin P,Gunna & Future,Gunna: A Gift & A Curse Setlist,Wheezy & Juke Wong,2022-01-07,Young Thug,27,Verse 2,"Young Thug, Gunna & Future","Pushin' P, red bandana, Cardinals (Ayy, pushin' P)",confident,,14|0.5|37,p,p,14,0.642857142857143,definitions
pushin P,Gunna & Future,Gunna: A Gift & A Curse Setlist,Wheezy & Juke Wong,2022-01-07,Young Thug,28,Verse 2,"Young Thug, Gunna & Future","I'ma peel you out yo' whole endorsement (Yeah, pushin' P )",confident,,16|0.6|38,p,p,14,0.714285714285714,definitions
pushin P,Gunna & Future,Gunna: A Gift & A Curse Setlist,Wheezy & Juke Wong,2022-01-07,Young Thug,29,Verse 2,"Young Thug, Gunna & Future","She ain't veneer for me, she simply porcelains (I never)",confident,,15|0.67|39,never,ver,15,0.666666666666667,definitions
